Latitude,Longitude,Solar_farm_present,State,panel.area,power,panels,landscape.area,water,urban,Address,land_cover,slope,elevation,feature_violated,solrad_annual,ac_monthly,poa_monthly,solrad_monthly,dc_monthly,ac_annual,min_distance
40.633080390163286,-122.3145908266368,1.0,CA,0.0267650329111367,1.91078595255974,702.0,0.0267650329111367,0.0,0.0,"JMJJ+R4 Columbia, Redding, CA, USA",1.0,1.0,185.0,,5.573046006005256,"[93473.66454398488, 78248.05013653943, 124645.2713546977, 143749.6705772789, 147383.3187715191, 145046.8689469223, 156833.8543363062, 158425.9873096731, 146162.2307187537, 134253.0008157049, 102288.2134543184, 76057.82693287819]","[117.3458680717152, 99.39957511771797, 162.1983072777463, 192.1847032521103, 201.2619680862993, 205.6540073163806, 225.9511361139425, 225.8817992618756, 202.9222431081699, 180.3693486852871, 130.2676501521547, 94.7189331860306]","[3.785350582958554, 3.549984825632785, 5.232203460572461, 6.406156775070343, 6.492321551170945, 6.855133577212687, 7.288746326256208, 7.28650965360889, 6.764074770272329, 5.818366086622166, 4.342255005071823, 3.05544945761389]","[98052.30037706059, 82286.97517169513, 130677.1691365114, 150627.837494767, 154577.075550325, 152161.7858306521, 164466.2757784048, 165954.8799279676, 153032.7666009552, 140544.4123080561, 107261.0763144338, 80031.71501383198]",1506567.957898575,13.5433
40.49620158924685,-122.29301826961104,1.0,CA,0.0143120213838816,1.12761344424969,3.0,0.0143120213838816,0.0,0.0,"6759 Airport Rd, Redding, CA 96002, USA",1.0,0.0,149.0,,5.522021657138002,"[74592.6287811629, 83370.48168344896, 130088.9194432225, 134955.7716203307, 154601.6457625569, 146013.7977750688, 152156.1952833763, 159876.9319859664, 145322.1105681079, 132891.9402637768, 98904.26516566824, 77924.60063246124]","[93.63007508626477, 105.692206308516, 169.3173288511828, 180.3557578968348, 210.7800180110683, 207.2393774691582, 218.5759257690805, 227.530899583351, 204.0548841124424, 177.2722970925483, 127.476962083061, 96.97125984481907]","[3.020325002782735, 3.774721653875571, 5.461849317780091, 6.01185859656116, 6.799355419711882, 6.907979248971941, 7.05083631513163, 7.339706438172612, 6.801829470414748, 5.718461196533817, 4.249232069435367, 3.128105156284486]","[78508.67122917825, 87613.00205050594, 136325.5989793471, 141503.9449066001, 162058.4919192514, 153162.8642009395, 159553.8748603695, 167455.6969441403, 152135.1821794157, 139129.8520951982, 103750.3539156515, 81968.49029275359]",1490699.288965143,14.0202
38.26703254575057,-122.27144571258526,1.0,CA,0.0340762554818988,,3.0,0.0340762554818988,0.0,1.0,"7PCC+W7 Napa, CA, USA",1.0,1.0,9.0,,5.622298945485183,"[92126.2550424327, 89064.40533523557, 128839.5055396827, 148952.5453538756, 157860.8626589205, 150678.3937525103, 159016.1283962539, 158032.027949302, 146866.034802975, 144576.5614667659, 107672.1039481929, 89903.35923987169]","[112.333561105272, 111.1445319302946, 165.0815951721316, 194.6708886198204, 209.2262420586074, 201.5346115292754, 214.7477670019874, 214.1358673413386, 198.0359166697016, 188.332167384583, 134.9711743235615, 111.065455505685]","[3.623663261460389, 3.969447568939093, 5.325212747488115, 6.489029620660679, 6.749233614793787, 6.717820384309181, 6.927347322644755, 6.907608623914149, 6.601197222323388, 6.075231205954291, 4.499039144118716, 3.582756629215647]","[96676.26859564037, 93532.47717835204, 135056.9702990132, 156015.1536207091, 165439.8424308472, 157939.5149992715, 166641.070216976, 165524.5297568954, 153735.7490454293, 151272.4505522019, 112844.8316983779, 94382.6166921572]",1573588.183486016,6.6744
38.227924316917296,-122.09886525637906,1.0,CA,0.0327224802954793,2.26331711462561,4.0,0.0327224802954793,0.0,0.0,"6WJ4+QW Fairfield, CA, USA",1.0,0.0,10.0,,5.83674733103799,"[95636.588127896, 114983.9387991452, 140340.067251563, 146899.5200143797, 157460.3630166988, 154082.4086451284, 168273.568766815, 170187.1426714444, 163333.938233589, 147880.446351681, 106275.8486349468, 84758.19841673385]","[116.0314314180241, 143.7299506017422, 177.8098678637143, 188.6800317652633, 205.3575629395444, 204.4508340109475, 223.8504422763265, 224.9891579195861, 218.0508928417306, 190.9562419646227, 132.5836944154346, 104.5880797969445]","[3.742949400581423, 5.133212521490793, 5.735802189152073, 6.289334392175444, 6.624437514178851, 6.815027800364918, 7.220982008913757, 7.257714771599551, 7.268363094724354, 6.159878773052345, 4.419456480514488, 3.373809025707887]","[100311.9908810605, 120432.7997151909, 147046.8746871631, 153923.7135059763, 165027.0020649784, 161468.5786483132, 176237.0201939657, 178133.5919051104, 170813.4193438921, 154759.3383443546, 111396.7898659446, 89058.3704328419]",1650112.028930015,8.4137
37.71951734208481,-121.90471224314707,1.0,CA,0.0288387615225883,,5.0,0.0308387794153689,0.0,1.0,"P3GR+8Q Dublin, CA, USA",1.0,2.0,117.0,,5.903123653143552,"[90133.33737603408, 113757.4022359532, 148714.7683480984, 150244.0193800206, 153170.5595553379, 153189.6722898939, 168887.6121359761, 168648.8138359051, 159143.7298561669, 154551.5181998167, 108796.9904567443, 100147.0192288084]","[111.0064981450139, 141.8326228652107, 188.5707958031074, 193.204080691982, 200.1338025242215, 200.2373563844382, 223.0975023220903, 225.0529703030785, 212.1326590188694, 199.9957701482209, 137.0293463979894, 123.7187938322263]","[3.580854778871415, 5.065450816614666, 6.082928896874433, 6.440136023066065, 6.455929113684565, 6.674578546147941, 7.196693623293235, 7.259773235583176, 7.071088633962314, 6.451476456394224, 4.56764487993298, 3.990928833297622]","[94625.84469786189, 119241.6885916102, 155706.1528748701, 157362.8607829166, 160571.3795991286, 160541.8083033931, 176875.1894928661, 176534.5507312076, 166469.2030270944, 161690.1950022137, 114019.1685194681, 105033.2994381209]",1669385.442898752,8.532
37.3675432825854,-121.86156712909552,1.0,CA,0.0156066760430336,,72.0,0.22902414314324,0.0,1.0,"617 N Jackson Ave, San Jose, CA 95133, USA",1.0,0.0,31.0,,5.729516309167892,"[91591.57676661869, 94210.81488162828, 141505.9716987422, 142725.5294622096, 150901.8902932648, 147112.6766230804, 163774.4387017089, 166062.242702416, 154311.8358824964, 139131.1747944142, 115902.2528314911, 101226.1949652837]","[113.6104124153491, 119.4553606130971, 181.1131949774429, 185.0748210437827, 198.0618978515322, 195.4340399300632, 218.5210190025267, 223.031125128489, 207.2296421132354, 179.854811124126, 146.746620946589, 125.9654957593154]","[3.664852013398358, 4.266262879039183, 5.842361128304609, 6.169160701459424, 6.389093479081683, 6.514467997668774, 7.049065129113763, 7.194552423499645, 6.907654737107848, 5.801768100778258, 4.891554031552968, 4.063403089010174]","[96147.9264906973, 98879.9902236221, 148169.404458807, 149595.6290205514, 158221.9494817047, 154238.4773161251, 171574.1802237086, 173853.753302154, 161457.0212224594, 145630.3470368961, 121385.1522289416, 106157.641333573]",1608456.599603356,10.8266
37.32843505375214,-121.83999457206976,1.0,CA,0.012046807534568,,81.0,1.47064226575994,0.0,1.0,"968 Chapel Hill Way, San Jose, CA 95122, USA",1.0,0.0,35.0,,5.786249319364597,"[90982.71145405683, 97314.72792312161, 148307.3898663005, 148492.7925578536, 151576.2539421196, 149480.7750899351, 164626.5450023455, 166978.3492981769, 153500.5553309414, 144310.3206912919, 111747.0950743281, 101080.622057631]","[112.9199635879871, 123.1969155254506, 188.9933882624626, 191.395400419955, 198.742612861947, 198.3072344860655, 219.4352202585079, 222.889607449955, 205.8814173374031, 186.9955088978604, 140.4868370829569, 125.505274801615]","[3.64257947058023, 4.399889840194664, 6.096560911692343, 6.379846680665167, 6.411052027804741, 6.610241149535515, 7.078555492209934, 7.189987337095322, 6.862713911246771, 6.032113190253561, 4.682894569431896, 4.048557251665]","[95513.91358796554, 102089.1087989926, 155249.5799673014, 155569.3989796917, 158919.9634536251, 156696.0771975842, 172456.4154071718, 174800.3530714315, 160617.2215415816, 150992.8529836788, 117071.5655493951, 106013.6809185446]",1628398.138288103,5.8851
37.28932682491887,-121.818422015044,1.0,CA,0.0150235257643932,,86.0,3.10510190915219,0.0,1.0,"4053 San Ramon Way, San Jose, CA 95111, USA",1.0,1.0,43.0,,5.775195792320328,"[91370.10065298741, 95306.63215512974, 146018.4748802456, 140942.077247584, 150627.2441667929, 148822.5639052289, 163668.8540691997, 166777.4488067377, 153415.4717091403, 149388.4315261365, 111901.2290355227, 101273.1943788662]","[113.3994739244902, 120.8561494859849, 186.2262856942435, 183.8064348152759, 198.1703102750773, 198.1223623597448, 219.0418366846196, 223.384457597184, 206.4098184871427, 195.0978433579168, 140.7590277129638, 125.8467064101348]","[3.658047545951297, 4.316291053070888, 6.007299538523984, 6.126881160509196, 6.392590654034753, 6.604078745324827, 7.065865699503858, 7.205950245070452, 6.880327282904756, 6.293478817997316, 4.691967590432126, 4.059571174520477]","[95918.5768480506, 100006.5955820721, 152870.7701113329, 147750.321751454, 157931.687232756, 156007.9447423641, 171464.7168693347, 174592.1166924323, 160530.5913393566, 156294.3217121775, 117231.3955894697, 106217.9000125483]",1619511.722533571,3.5838
37.71951734208481,-121.79684945801822,1.0,CA,0.0209785825328827,1.5562559376137,9.0,0.0209785825328827,0.0,0.0,"P663+QX Livermore, CA, USA",1.0,4.0,164.0,,5.927930003996106,"[98357.61702801444, 111313.8249290946, 147694.9274987971, 150154.238029776, 155335.6265994648, 153959.8974740648, 168312.2525491159, 168103.7942063303, 155833.6708459576, 151824.8792241506, 110830.0890713489, 97775.06088935598]","[119.8980452693612, 138.8194055751123, 188.0587115223319, 193.3857762015127, 204.6250330022154, 202.7818778236003, 225.507114693606, 226.1092671151849, 209.6109130330169, 196.349583085569, 139.8009839097274, 120.5170908161936]","[3.867678879656813, 4.957835913396868, 6.06641004910748, 6.446192540050424, 6.600807516200496, 6.759395927453343, 7.274423054632451, 7.293847326296286, 6.987030434433898, 6.333857518889324, 4.660032796990913, 3.887648090844956]","[103148.9190493499, 116713.0233473173, 154655.7600386035, 157330.9748295385, 162813.1113605503, 161341.5669477063, 176276.6177262784, 175970.0111163025, 163033.2437056979, 158782.947379036, 116122.3344928975, 102569.9356589795]",1669495.878345477,7.5208
38.697223062916514,-121.79684945801822,1.0,CA,0.0127412191305412,,3.0,0.0127412191305412,0.0,1.0,"Hanna and Herbert Bauer Memorial Community Garden, 137 N Cottonwood St, Woodland, CA 95695, USA",1.0,0.0,22.0,,5.827220575940767,"[88192.55675860793, 111194.2269609683, 137231.7450911978, 146921.2454697835, 161725.6849104129, 156146.8367129237, 163674.3041173629, 167269.1412905878, 158316.1811045757, 143432.7837987561, 106694.8867307458, 82999.51568346495]","[108.0266456395443, 138.5408222710858, 175.3601147434296, 190.2244835263621, 214.7298946024867, 210.4228594728401, 224.9829419517708, 229.1634878929622, 213.3193371005922, 187.5291779173242, 134.672099668383, 100.9559039418662]","[3.484730504501428, 4.947886509681637, 5.656777894949342, 6.340816117545404, 6.926770793628604, 7.014095315761335, 7.257514256508736, 7.39237057719233, 7.11064457001974, 6.049328319913685, 4.489069988946101, 3.256642062640847]","[92591.07039157792, 116545.6517249586, 143770.3662870512, 153911.1306214677, 169450.1640960533, 163605.7915339881, 171470.3671286501, 175117.7147511327, 165623.7185971945, 150072.932996321, 111824.739036601, 87214.11688547982]",1623799.108629392,40.3153
