ac_monthly,poa_monthly,solrad_monthly,dc_monthly,ac_annual,solrad_annual,capacity_factor,latitude,longitude
"[146525.9792533048, 144984.2057028892, 173438.431686706, 165268.1549911414, 164240.4555271422, 151012.9048994413, 140542.5769337263, 157400.5773575163, 157544.5457277239, 171105.0161859163, 146504.1171921442, 133370.3055789248]","[181.9876547271483, 182.526616749219, 224.8237865153774, 217.1074789577059, 221.4429532841478, 207.3427955916836, 195.3210589846715, 218.8196294959932, 216.2158028921129, 226.1709476994668, 184.5085479907593, 163.8856418865659]","[5.870569507327366, 6.518807741043537, 7.252380210173465, 7.236915965256864, 7.143321073682189, 6.911426519722786, 6.300679322086176, 7.0586977256772, 7.207193429737099, 7.295837022563446, 6.150284933025309, 5.286633609244061]","[153275.1373785472, 151702.375962362, 181695.8934306665, 172915.6434817797, 171978.9969322984, 158286.3146361922, 147473.3196808437, 164855.2233337961, 164800.49476699988, 178791.89885885, 153156.1208038094, 139573.7247794181]",1851937.271036575,6.686062254961624,21.14083642735823,33.55449097134177,-115.691815819724
"[149839.5024879818, 140095.8699020249, 174792.9889433581, 163824.4530742636, 165046.5030858283, 151041.4918245795, 144606.1374736797, 153560.9883355843, 159505.8093603286, 160325.4910726181, 144021.1007280123, 133853.4897722903]","[187.5730534067328, 175.9467805962136, 227.2776896752145, 218.0417088719166, 224.5336099618575, 211.2926114238211, 205.3507882370435, 215.1544317247339, 219.9653067921523, 210.4597195315972, 182.8629250712773, 165.2959043691016]","[6.050743658281704, 6.283813592721915, 7.331538376619823, 7.268056962397219, 7.243019676188953, 7.043087047460705, 6.6242189753885, 6.940465539507545, 7.332176893071745, 6.789023210696684, 6.095430835709245, 5.332125947390375]","[156640.3432695169, 147098.1257680063, 182948.8220493161, 171417.2922841174, 172812.3022416652, 158345.1503553412, 151701.6458033559, 160878.3215795128, 166836.8915737695, 167635.8845111922, 150543.1667898542, 139950.4533156377]",1840513.826060548,6.694475059619535,21.01043180434418,34.47353434892357,-115.56238047756938
"[141572.657252295, 143805.6244383948, 165556.2146254512, 164223.4182767707, 159470.8476914896, 145642.2046622378, 143741.5338841256, 147821.9308552916, 149667.0507518172, 165170.2111006828, 146571.4403920267, 131592.0513610303]","[180.1711363470685, 183.5737304777369, 220.2229220896341, 218.3722704906353, 216.944585766715, 202.2901023209762, 203.2414638645837, 208.6171264277484, 209.0791409360568, 218.3742595225241, 191.5937139985801, 164.174963924679]","[5.811972140228018, 6.556204659919176, 7.103965228697873, 7.279075683021176, 6.99821244408758, 6.743003410699208, 6.55617625369625, 6.729584723475756, 6.969304697868561, 7.044330952339488, 6.386457133286004, 5.295966578215451]","[148093.5507130848, 150378.992197807, 173198.1984552642, 171838.1611823381, 166991.6888819343, 152714.8931909095, 150789.7550980288, 154906.064731614, 156633.4740541306, 172644.4562350725, 153222.3258205476, 137593.1367992589]",1804835.185291611,6.622854492127878,20.60314138460742,32.77232639467641,-114.74262331058992
"[140427.7664861542, 143841.6673891709, 171655.0980418008, 163391.8710951671, 157515.5818447663, 143524.9597219249, 142784.0683278441, 150915.4989058773, 153955.3456083461, 164423.5686187524, 144495.996211902, 137725.1319244703]","[178.7499018820626, 185.3977204246552, 226.5862473284062, 219.9330132743149, 218.0160423913069, 203.9532829710628, 205.6810011354487, 217.4682651473106, 216.7881106959121, 222.6325560969169, 189.7505378345092, 173.5040246099205]","[5.766125867163311, 6.621347158023399, 7.309233784787296, 7.331100442477164, 7.032775561009902, 6.798442765702094, 6.634871004369312, 7.015105327332601, 7.226270356530402, 7.181695357965062, 6.325017927816972, 5.596904019674857]","[146876.3069030229, 150322.4840469115, 179698.5786656724, 170983.1029022635, 164993.3928687985, 150523.2948006164, 149804.7928987206, 158126.144734051, 161074.673988989, 171865.0038610079, 151065.6426871902, 143972.8511107535]",1814656.554176178,6.736574131071031,20.71525746776454,33.065638110925924,-115.77810604782712
"[128641.2547172394, 119563.2499595265, 144054.9481449669, 151357.7053459869, 138055.4022609859, 140389.2951351865, 146651.4701672366, 157236.5585057266, 153996.9798717054, 151274.0970015791, 136006.5480468462, 127406.3172435364]","[164.0128437111418, 152.4649666932743, 187.2698767529517, 198.1573944705119, 183.7064817369465, 188.2950304117307, 200.9598309235803, 215.6775783133211, 207.9841762250116, 202.6294264604018, 173.7514420453583, 157.9586416381404]","[5.290736893907799, 5.445177381902653, 6.04096376622425, 6.605246482350397, 5.926015539901499, 6.276501013724358, 6.482575191083234, 6.957341235913584, 6.932805874167054, 6.536433111625866, 5.791714734845278, 5.095440052843239]","[134634.4352693839, 125130.3008873551, 151026.4268271469, 158502.0160224943, 144872.9903221318, 147272.439484841, 153822.1880248102, 164699.8294901616, 161119.8407173556, 158231.2298914011, 142292.6152519445, 133368.1414595043]",1694633.826400524,6.115079273207434,19.34513500457217,34.08245206059089,-117.5686282809664
"[122436.2127665849, 118184.8671593764, 146690.1539867292, 154693.7324393453, 160132.2536835822, 152608.1075897722, 154261.3449813807, 165403.3981851031, 162473.3848521154, 159394.9958075834, 134060.650824552, 119445.6987479804]","[153.2113544480383, 147.3460333037655, 189.5020603406387, 201.6543278491412, 212.3962961685568, 207.1136480350685, 212.561821988636, 228.1359866835519, 219.0297481098135, 208.8458109377856, 170.4645199542502, 149.0492667783945]","[4.942301756388334, 5.262358332277338, 6.1129696884077, 6.721810928304707, 6.851493424792154, 6.903788267835618, 6.856832967375353, 7.359225376888772, 7.300991603660451, 6.736961643154374, 5.682150665141672, 4.808040863819178]","[128213.0771905753, 123892.2719326918, 153598.1939806059, 161939.4448773348, 167794.0879441511, 159940.1181608208, 161711.6166635017, 173155.3046630983, 169921.252960248, 166660.0229060198, 140210.1818013324, 125127.1423413563]",1749784.801024107,6.294910459837137,19.97471234045778,35.06015778142259,-119.96318211082738
"[137414.0714747262, 140969.1878026026, 173977.6142768672, 164957.9886709024, 168352.2731560791, 157070.8195210692, 157001.7761593593, 165934.1351852793, 167201.7259659569, 172660.5908150952, 155235.7897945805, 136782.0333360349]","[168.6480337044977, 175.845054682668, 221.7080339176574, 214.0642196055997, 221.8812140694612, 212.4126419227417, 217.2148936098598, 229.0668245316371, 223.2790484051491, 222.0339411195627, 193.2003633857603, 166.7398011405879]","[5.440259151757991, 6.280180524381, 7.151872061859916, 7.135473986853323, 7.157458518369717, 7.080421397424725, 7.006932051930963, 7.389252404246359, 7.442634946838305, 7.162385197405247, 6.440012112858677, 5.378703262599609]","[144168.5355507904, 148360.7081291332, 183029.5309832763, 172830.3037426528, 176305.9658233585, 164566.7707900552, 164552.7194077573, 173728.5332593563, 174948.5357369311, 180674.899014871, 162460.6944993193, 143148.9878327479]",1897558.006158551,6.75546546804382,21.66162107486932,34.923278980506154,-118.15108732066231
"[121655.3123810415, 115512.5252795413, 150408.9419730392, 150945.7207526328, 161829.1993731245, 159105.8136780113, 157125.2958820192, 163849.036793796, 167595.3207460067, 159554.3105356531, 128152.8082572335, 113691.3391022123]","[149.3197192297672, 144.3733519978553, 191.8610451024046, 194.506940328492, 213.2190757902336, 213.764786763531, 214.2585631373649, 223.7858218895985, 227.1270743677173, 205.6688453022786, 162.0115954145529, 141.5161199595603]","[4.816765136444103, 5.156191142780545, 6.18906597104531, 6.483564677616399, 6.87803470291076, 7.125492892117702, 6.911566552818221, 7.218897480309629, 7.57090247892391, 6.634478880718665, 5.400386513818429, 4.565036127727751]","[127403.0382324046, 121218.6991001051, 157481.661028658, 158065.0238527011, 169556.2771445195, 166676.5218140155, 164676.667543109, 171550.6050597889, 175231.3465838251, 166895.8921805097, 134098.5019719978, 119122.4361055614]",1749425.624754311,6.245865213102619,19.97061215472955,35.37302361208874,-120.26519790918825
"[129462.3428759462, 136931.1312298273, 166607.5968855777, 160536.6426897026, 163564.8758169647, 155956.1871211799, 146185.644069844, 155018.592601449, 152740.2781541913, 168677.4594339366, 137750.2403025909, 137863.7972139411]","[160.0584961645086, 171.0373647242305, 213.9770358551386, 210.950935249853, 219.3623340098537, 214.657566233536, 204.2619295039187, 215.6557435272253, 208.1351186149313, 222.0455111670767, 174.7675241967836, 167.1173846668028]","[5.16317729562931, 6.108477311579662, 6.902485027585117, 7.031697841661768, 7.076204322898508, 7.155252207784534, 6.589094500126409, 6.95663688797501, 6.937837287164376, 7.16275842474441, 5.825584139892785, 5.390883376348477]","[135964.1157964245, 143865.1632185162, 174712.1144874124, 168082.283312258, 171286.1350039627, 163411.1916258678, 153328.757629834, 162389.5304502091, 159819.5411082646, 176339.4528866353, 144126.0517208311, 144321.4689343478]",1811294.788395152,6.525007385282531,20.67688114606336,34.88417075167288,-115.79967860485289
"[92469.94233539084, 118665.0024637893, 141809.0768205311, 147229.0138621543, 154584.8096899583, 158377.4622251974, 167904.7632809098, 169708.1529492602, 158744.3368800591, 150254.7559768219, 111163.0858814318, 93196.18368569315]","[112.1223067631893, 148.3761098930179, 180.0287430565793, 189.6413774414778, 201.8172126335966, 207.8638579562971, 222.7533841779869, 226.5303238584871, 211.4714981191073, 194.0742041935619, 139.1837712315514, 114.8037735500595]","[3.616848605264172, 5.299146781893495, 5.807378808276751, 6.32137924804926, 6.51023266559989, 6.928795265209902, 7.185593037999578, 7.307429801886681, 7.049049937303578, 6.26045819979232, 4.639459041051713, 3.703347533872887]","[97037.86036808937, 124243.4175990236, 148541.2988740732, 154208.9758958226, 162032.6760861619, 165917.0084179415, 175856.2350298762, 177635.2774522827, 166052.0798393288, 157218.2542890347, 116472.6866751942, 97866.48411463766]",1664106.586051202,5.885759910516686,18.99665052569858,37.954166715084426,-122.03414758530174
"[126465.783797718, 120052.7033417532, 141422.2653784816, 148046.2076544733, 133486.6480066012, 138777.9764880427, 148124.8462104469, 159700.3264870228, 150114.4427516709, 148580.2453610254, 133546.0290976801, 117699.6446923922]","[159.7604838472631, 152.6239091151173, 182.9529017247409, 193.8403792290561, 176.4047007978287, 185.3756938899827, 198.7012188488584, 215.3801565991455, 200.5439479616629, 195.7497878659708, 171.9898105634431, 146.5807360187674]","[5.153563995073005, 5.450853896968475, 5.901706507249706, 6.46134597430187, 5.690474219284797, 6.179189796332758, 6.409716737059948, 6.94774698706921, 6.684798265388763, 6.314509285999057, 5.732993685448105, 4.728410839315078]","[132378.5261430573, 125819.2469951389, 148267.9261569489, 155040.4443258169, 140154.7697140034, 145601.927972982, 155349.6895192184, 167246.3531146204, 157099.2640898818, 155433.8834068553, 139717.755915851, 123283.8661799141]",1666017.119267312,5.97127584912423,19.01846026560855,33.98468148850772,-118.12951476363654
"[134739.6274677939, 126325.8321568168, 146767.9820560075, 137655.7035970798, 138472.1010513128, 132880.0845926243, 147239.8720751356, 155443.3609079081, 148643.7995977848, 144279.6042393114, 130432.2014657669, 126012.4344866838]","[168.8020620175292, 159.5583646222824, 188.1150905157826, 177.8643653687626, 181.6141110480619, 177.0365399420845, 196.4027948893814, 209.2095247007744, 198.2143984899698, 190.4958739135098, 167.4483949265758, 155.7095392319116]","[5.445227807017071, 5.698513022224371, 6.068228726315568, 5.928812178958752, 5.858519711227803, 5.901217998069483, 6.335574028689724, 6.748694345186272, 6.607146616332326, 6.145028190758381, 5.581613164219192, 5.02288836231973]","[140977.5002080582, 132151.4370428754, 153841.0228619749, 144257.8542840806, 145271.7834474526, 139487.3730868575, 154426.9031775766, 162828.7824311861, 155606.5009950219, 150978.5081450144, 136509.4025229022, 131907.2711878876]",1668892.603694227,5.94512201260989,19.05128543029935,33.10474633975919,-117.18032225450246
"[70604.07587219529, 106798.9597928849, 132545.3653304127, 144603.2373287375, 150834.2275856058, 152362.4551226337, 160194.9462556404, 163440.2489490847, 154760.8285304458, 144640.5234883908, 96799.19775217789, 87610.29792333739]","[86.98724211256318, 133.635475808557, 170.2654934630736, 187.3851137258623, 204.1516966074762, 209.438832469808, 223.2785418830771, 226.6154471815708, 213.1128242683815, 190.1848303437082, 123.6619335826575, 108.0535325923869]","[2.806040068147199, 4.772695564591321, 5.492435273002375, 6.246170457528745, 6.585538600241167, 6.981294415660268, 7.202533609131519, 7.310175715534543, 7.10376080894605, 6.134994527216393, 4.122064452755251, 3.485597825560869]","[74349.26416755513, 112034.596786172, 138882.6288594881, 151499.815460111, 158158.6018254481, 159683.9054041904, 167863.1927363062, 171149.6848481111, 161925.3707403974, 151322.2417540564, 101562.4333013183, 92054.97802972807]",1565194.363931544,5.686941776526308,17.86751556999481,39.18607592333237,-121.62426900181202
"[134687.9631859279, 135360.0125438553, 162989.9578805304, 158273.5695089065, 152972.9158218874, 144117.7353308821, 140022.3858577762, 146884.5524195755, 150768.9730036009, 162212.415591905, 138193.2390825545, 131149.2610644124]","[171.1362477083528, 171.2283381481823, 215.1690290440558, 212.0828161152096, 211.2149357366159, 203.2804914639666, 200.9772472227819, 211.3006068938065, 210.369878040785, 218.7309885676674, 180.9009011071154, 164.4848136867985]","[5.520524119624285, 6.115297791006512, 6.940936420775993, 7.069427203840319, 6.813385023761803, 6.776016382132219, 6.483137007186514, 6.816148609477628, 7.012329268026166, 7.055838340892498, 6.030030036903847, 5.305961731832211]","[140913.2200748482, 141634.6958331491, 170542.1845384216, 165653.9426711853, 160286.8897874756, 151135.9838941547, 146946.9202369656, 153946.3883388845, 157764.6261435083, 169572.6226536171, 144526.6491258441, 137148.2756814986]",1757632.981291809,6.494919327954999,20.06430343940425,33.20251691184236,-115.56238047756938
"[72238.61859092537, 103515.571340327, 124303.8844723755, 136081.9853865244, 145966.3504071319, 152960.7626887411, 158237.5787666365, 166670.7218190315, 157471.7407898458, 139020.1816343798, 92550.90440997976, 79080.96551633294]","[90.49665051733886, 131.6112233606727, 159.8151450384962, 180.2080179549807, 198.9615847991776, 214.2634885493612, 224.2258530624354, 234.6723707811005, 218.4723891529116, 185.371362479747, 120.126921307781, 99.30543320606722]","[2.919246790881899, 4.700400834309741, 5.155327259306327, 6.006933931832691, 6.418115638683147, 7.142116284978708, 7.233092034272109, 7.570076476809693, 7.282412971763719, 5.979721370314419, 4.004230710259366, 3.203401071163459]","[76041.67499588824, 108525.7250079947, 130347.7616279001, 142658.3212443223, 153104.5203701959, 160305.7282799539, 165833.9200476815, 174504.9514456033, 164735.8701689215, 145493.1074320499, 97151.43583142354, 83151.02857357763]",1528099.265822229,5.634589614547939,17.44405554591583,39.38161706749871,-121.55955133073468
"[91668.04910336997, 115836.3470384107, 145449.0499008894, 148955.9805706565, 155291.6580272981, 157472.1351738321, 163936.3406024321, 166173.6938404391, 158008.2482267069, 149051.1840388629, 102407.5850517746, 91076.73909149831]","[112.4003864153922, 145.1468940527836, 186.0517631643976, 192.9551524604982, 206.5712024390085, 211.7994728080602, 223.379016043234, 226.5011266251476, 213.0263990516553, 194.4670922529607, 127.6183875926727, 112.4506502696934]","[3.625818916625556, 5.183817644742271, 6.001669779496696, 6.43183841534994, 6.663587175451886, 7.059982426935338, 7.205774711072065, 7.306487955649923, 7.100879968388511, 6.273132008160023, 4.253946253089089, 3.627440331280433]","[96222.46718644844, 121295.5052773275, 152333.0693865851, 156049.6448935063, 162764.7228092579, 164982.8290408662, 171742.0296986894, 173971.2091353144, 165292.0865641472, 155952.1445133064, 107390.2603626849, 95673.40392751638]",1645327.01066617,5.894531298853479,18.78227181125768,37.93461260066779,-121.3869708745285
"[132799.0183668847, 135319.231799648, 157265.3129106333, 156800.4528153245, 154868.9335097401, 144600.6972889366, 141332.3749079972, 146995.3494162823, 148732.7990271712, 163665.867572481, 139167.0244354116, 130109.8347856422]","[168.9331680650414, 171.2999923503557, 207.2432412741067, 210.6826350231334, 213.8641482257899, 203.8455321057468, 203.1630921052297, 211.3688069938997, 209.1028814169032, 220.7316439747709, 179.1551242895931, 163.0252039890976]","[5.449457034356174, 6.117856869655561, 6.68526584755183, 7.022754500771113, 6.898843491154513, 6.794851070191559, 6.553648132426765, 6.818348612706443, 6.970096047230105, 7.120375612089386, 5.971837476319769, 5.258877548035406]","[138960.8536674197, 141647.1955918314, 164601.1055981796, 164132.0419666517, 162248.5060416497, 151638.5503043107, 148303.5723063915, 154059.3246867099, 155657.9726187581, 171079.8045603606, 145538.137837436, 136058.9781304264]",1751656.896836147,6.471851020207385,19.99608329721635,33.14385456859246,-115.49766280649204
"[137953.0023990667, 145698.210196163, 172949.5102281702, 167300.3739776232, 164057.2161593426, 149871.0172128319, 146652.1220818385, 150539.5972903197, 157696.8922879681, 163063.8455366116, 147365.9919119542, 140739.2018444196]","[171.6972734120326, 184.011645983073, 224.6999460897998, 220.9022819265719, 222.2345659838583, 208.7474507391629, 205.6177869077999, 212.6564552643955, 218.0327474158554, 217.6107929326303, 187.8305254437234, 172.6789559632242]","[5.538621722968793, 6.571844499395466, 7.248385357735478, 7.363409397552397, 7.168856967221235, 6.958248357972098, 6.632831835735479, 6.859885653690177, 7.267758247195179, 7.019702997826784, 6.261017514790779, 5.57028890203949]","[144535.8011666216, 152384.5201416361, 181014.0042064042, 175069.6863297237, 171769.8685096641, 157148.2718929778, 153820.1157048585, 157729.1037987101, 164971.2799557494, 170480.6833563694, 154057.6165481695, 147114.5409751288]",1843886.98112631,6.70507095451028,21.04893814071132,33.92601914525782,-115.023066551925
"[93193.09047303307, 85240.45520114525, 135666.6745650724, 139774.1943835888, 148307.6495413383, 147083.5456512801, 160125.1866297205, 159049.371107167, 148474.1574337466, 140190.969158565, 98592.93131300872, 78731.40441833249]","[115.7719733090646, 109.1011468091347, 175.5691966062685, 186.4252052339448, 201.8730895283072, 207.8906391819392, 228.18074060442, 228.7070719093267, 207.4466915033935, 185.9045486463602, 125.1897372389098, 97.55428077871953]","[3.734579784163376, 3.896469528897668, 5.663522471169951, 6.214173507798159, 6.512035146074426, 6.929687972731305, 7.360669051755485, 7.377647480946022, 6.914889716779782, 5.996920924076137, 4.172991241296994, 3.146912283184501]","[97746.67184011497, 89554.95153203227, 142099.2903273452, 146496.5807018887, 155531.1954783454, 154281.0130190236, 167833.0527995884, 166627.6981978483, 155412.8766255129, 146689.0390593706, 103426.2007378316, 82761.40093030117]",1534429.629875995,5.660041592406151,17.5163199757534,40.41798513158031,-122.68132429607498
