ac_monthly,poa_monthly,solrad_monthly,dc_monthly,ac_annual,solrad_annual,capacity_factor,latitude,longitude
"[124983.1036054296, 119047.2985341477, 144045.3393551993, 149800.7859278694, 139517.3567962193, 134009.2958491106, 148234.2963711532, 154366.8774436439, 151401.5357809585, 147263.1658813603, 130589.9717169437, 111465.0823784119]","[156.2398375599739, 151.2218574058994, 186.0862756496487, 195.2670514143649, 183.0420920674514, 178.2496939379754, 198.0981380311588, 207.5959481942696, 201.7831427577091, 194.746351238351, 167.774304909581, 139.6796679788581]","[5.039994759999158, 5.400780621639266, 6.002783085472539, 6.508901713812163, 5.904583615079077, 5.94165646459918, 6.390262517134153, 6.696643490137728, 6.726104758590305, 6.282140362527451, 5.592476830319367, 4.505795741253487]","[130855.6827935165, 124769.2500212118, 150963.9888276031, 156885.5660201691, 146399.0179668592, 140657.8897998615, 155463.1604045451, 161715.1009737449, 158444.2962715013, 154059.9725640883, 136649.576892424, 116815.2003757672]",1654724.109640451,5.91601033004699,18.88954463059866,33.84780268759128,-118.12951476363654
"[141589.253937744, 137717.8944287169, 166831.3847368271, 163513.6786379254, 159750.4452827167, 149340.8719678556, 142804.1101155103, 152212.7888521544, 152965.8119722234, 163490.8374184603, 147709.3133445853, 137185.4876259571]","[175.8638388233799, 172.4129733301029, 215.3107809193298, 215.1357801495149, 216.9966768589022, 206.7076113789418, 199.4322306416283, 213.1297156931598, 210.2596277571153, 216.9519086621457, 185.9344763411625, 167.6224268380219]","[5.673027058818706, 6.157606190360817, 6.945509061913866, 7.171192671650496, 6.999892801900073, 6.890253712631394, 6.43329776263317, 6.875152119134186, 7.008654258570512, 6.998448666520828, 6.19781587803875, 5.407175059291028]","[148091.4701930877, 144187.1326421046, 174658.2065743367, 171109.8268957109, 167310.9138347199, 156552.8584601761, 149821.007106795, 159463.7255143636, 160053.0193732898, 170911.3070370131, 154384.1056896719, 143397.107686252]",1815111.878320675,6.563168770121986,20.72045523197117,34.4344261200903,-114.6994781965384
"[140487.3227741988, 143129.1810253223, 166933.8251205028, 162416.442986688, 159856.6211370995, 148253.5655682115, 143295.3357735348, 150543.0235713398, 148989.630842219, 167490.1265151371, 149001.6926420607, 134241.35288685]","[174.7871704652201, 182.6766329411471, 217.8110200700547, 216.0789996636989, 217.6051742542937, 206.8280626178299, 201.9684986366693, 211.7218721106131, 207.0174654293662, 224.1395224611476, 191.2016940860816, 166.5525132317452]","[5.638295821458714, 6.524165462183824, 7.0261619377437, 7.202633322123295, 7.019521750138505, 6.894268753927663, 6.515112859247397, 6.829737810019778, 6.900582180978875, 7.230307176166052, 6.373389802869386, 5.37266171715307]","[146950.6284600958, 149866.4311021599, 174702.8569865068, 169961.4581692239, 167413.1504027064, 155425.6091350702, 150339.1336806854, 157725.2069042487, 155941.3677955602, 175056.8991375101, 155759.2830720973, 140331.5834793838]",1814638.120843164,6.627236549500854,20.71504704158859,33.51538274250851,-114.95834888084768
"[73341.39645457448, 105989.1087760512, 147713.6338821615, 149080.8512067059, 155994.5035589219, 157258.7659002414, 158419.7746961624, 162625.7874019353, 161679.3975108063, 148719.1688676005, 103413.3335223397, 90760.40840085772]","[90.99475942495573, 134.3441789309444, 188.9032701586236, 195.6022841210835, 208.6744522250694, 212.3412852887522, 219.2538530079299, 225.1534354221525, 219.189438290864, 195.9169611783157, 132.4350089784474, 112.0982962397462]","[2.935314820159862, 4.79800639039087, 6.093653876084631, 6.520076137369451, 6.731433942744174, 7.078042842958408, 7.072704935739674, 7.263014045875885, 7.306314609695468, 6.319901973494053, 4.414500299281579, 3.616074072249879]","[77273.06737420755, 111079.5942496947, 154846.1411622743, 156202.157487863, 163508.4439768281, 164761.621504764, 166022.8090661425, 170291.468984685, 169098.0979646308, 155620.1078448409, 108441.9936027684, 95349.57986273374]",1614996.13017835,5.845753162170328,18.43602888331458,36.937352765419455,-120.17890768108512
"[129959.5213031147, 129085.6809778726, 159372.3826581269, 161234.7881787616, 159788.3087666245, 149452.8199513441, 139522.3569428649, 150799.2985081653, 156166.216688916, 163914.2819181904, 141492.493121109, 129839.9097411376]","[164.018793595862, 164.5305516883164, 206.6924591848916, 212.425508075162, 215.9340675950421, 206.1405289429348, 197.420941628041, 210.5982864004532, 214.5611009908232, 219.3255014168874, 181.7994411550953, 161.2147864159023]","[5.290928825672969, 5.876091131725585, 6.667498683383599, 7.080850269172066, 6.965615083711036, 6.871350964764493, 6.368417471872292, 6.793493109692038, 7.152036699694107, 7.075016174738304, 6.059981371836509, 5.200476981158139]","[136031.1329118742, 135073.2558895978, 166874.3185472846, 168714.1193892942, 167386.3813355163, 156668.9189274702, 146427.0729067323, 158020.2759233454, 163369.1599117979, 171337.0081739764, 147950.0822724148, 135819.339209812]",1770628.058756224,6.450146397285095,20.21264907255967,33.90646503084118,-116.6410083288581
"[127395.0156770003, 118346.8556536967, 145203.2631540272, 135520.5534764994, 130701.2746011476, 135632.4177694896, 150707.8391750457, 158763.7582233684, 156888.2223312402, 148179.9717502841, 130492.5217803666, 109620.5130273581]","[160.8823806598272, 150.9835493940311, 188.6992946702033, 177.8876951778701, 173.2616675166812, 182.0272391761755, 203.2138671630179, 214.2808522074223, 210.7323838559897, 195.6171696030952, 168.161155302552, 137.0099866348437]","[5.189754214833134, 5.392269621215395, 6.08707402161946, 5.929589839262338, 5.589086048925199, 6.06757463920585, 6.555286037516707, 6.912285555078138, 7.024412795199657, 6.3102312775192, 5.6053718434184, 4.419676988220765]","[133358.9080796366, 123897.8563269392, 152060.2904414784, 142050.5064905472, 137251.6149916126, 142340.8150578636, 158027.3235946823, 166279.0377508902, 164122.6974373931, 155022.7482181336, 136556.1507803928, 114895.1388789703]",1647452.206619524,5.923551073501187,18.80653203903568,34.02378971734099,-117.84907152230149
"[129581.9998115714, 119138.7878003185, 142283.9461090174, 146075.5063578297, 139438.0597539953, 147797.1253100965, 150246.304456928, 163035.3762642383, 147758.8524854629, 152164.2416390952, 134501.2582277902, 116728.4634746947]","[163.0049589564169, 151.1121492653619, 183.840401753737, 188.8886217121444, 184.0319671483735, 196.7071113357544, 200.5988826276252, 219.2138739228886, 197.9374192757484, 200.6712678058958, 171.9160265331296, 144.3525743545367]","[5.258224482465063, 5.396862473762927, 5.930335540443131, 6.296287390404814, 5.936515069302372, 6.556903711191814, 6.470931697665327, 7.071415287835118, 6.597913975858281, 6.473266703415992, 5.730534217770985, 4.656534656597957]","[135620.9610861332, 124912.0093378288, 149090.3235010304, 152978.4300016141, 146322.4479840391, 154951.7016496686, 157549.0809486896, 170701.3848830227, 154655.5371530306, 159148.3786153847, 140709.7857128891, 122275.2383508941]",1688749.921691044,6.031310433892815,19.27796714259173,34.18022263267406,-118.62568357522936
"[87791.79153905602, 116035.2812650315, 147680.9845602996, 150138.3293600347, 155157.8059359577, 149262.9427682059, 150020.1214879355, 159763.977591975, 155821.7048245163, 154586.0150094219, 122567.7000921963, 109534.1754636049]","[109.6877749506826, 146.0212674621632, 189.374151586292, 198.0619147463062, 208.1565462699593, 205.8394911614014, 210.9654150434054, 223.1329054069119, 214.3723150780372, 203.8361403724619, 155.2734278684718, 135.2400620486296]","[3.538315320989762, 5.21504526650583, 6.108843599557805, 6.602063824876875, 6.714727299030946, 6.861316372046712, 6.805335969142111, 7.197835658287482, 7.145743835934574, 6.575359366853609, 5.175780928949061, 4.362582646729986]","[92286.63894606178, 121492.8504622581, 154606.5226388303, 157194.587632719, 162630.1889200348, 156472.0664794243, 157314.5889975424, 167314.8420362038, 163020.4005948569, 161666.0036306559, 128314.2202015826, 114815.1174522133]",1658360.829898241,6.025245840742063,18.93105970203464,35.19703658233903,-119.12185238682216
"[138149.2751544851, 132874.7569526326, 160165.392455432, 161657.5213118567, 156456.0001377853, 145145.9237326361, 141567.8296564704, 150688.7671572829, 145901.7414033476, 164051.0194613679, 136455.1060651571, 138892.6590230255]","[176.3610268158806, 168.6298240534654, 210.1879854822901, 215.3468596575761, 214.6470770376737, 203.6471049273434, 202.1296186692945, 212.9701985948982, 203.1781318026263, 221.1570540041074, 178.5607575546801, 173.8753383119864]","[5.68906538115744, 6.022493716195192, 6.780257596202907, 7.178228655252537, 6.924099259279795, 6.788236830911447, 6.520310279654661, 6.870006406287039, 6.772604393420877, 7.13409851626153, 5.95202525182267, 5.608881881031818]","[144502.0995462637, 139106.0570907676, 167611.4870863172, 169158.0764045764, 163917.7247838696, 152203.8060049038, 148549.5912838891, 157903.4660164455, 152729.298493658, 171478.7688619608, 142719.4876226727, 145196.0077177399]",1772005.992511481,6.520025680623159,20.2283789099484,33.73047800109148,-116.23112974536838
"[139086.7030394094, 138165.7365567733, 171737.8118725173, 163900.489524834, 165793.1614749847, 154768.4333413647, 158207.3414367698, 163927.5611390745, 168647.0398280723, 170133.7053057027, 141683.3122587816, 139904.1540399136]","[170.4582935503238, 172.4071944077168, 219.9886929012078, 213.9096545223773, 220.0837920510499, 210.3445839182433, 219.0162221864494, 224.8609115781371, 224.7857984413366, 218.6205125583049, 177.0634312803377, 168.9655930994053]","[5.498654630655606, 6.157399800275599, 7.096409448426058, 7.130321817412576, 7.099477162937093, 7.011486130608111, 7.065039425369336, 7.253577792843134, 7.492859948044553, 7.052274598654996, 5.902114376011257, 5.450503003206621]","[145892.6605443433, 145679.8485769379, 180331.4441826623, 171673.2655442948, 173659.7783655362, 162179.8049191154, 165802.5719293438, 171640.4562820224, 176466.703497708, 178165.9062308989, 148376.1869846354, 146623.3147512859]",1875955.449818197,6.684176511203745,21.415016550436,34.981941323756054,-118.2373775487654
"[92623.70528512116, 117931.8838826393, 149600.1045673588, 150236.9061008449, 156064.0524772625, 157699.8870697863, 164351.5886450724, 166932.0615085932, 158351.0280363771, 150586.7795419313, 109277.2341324628, 81530.90705277669]","[113.828439719399, 149.0342485105297, 191.4085795315299, 194.698326376373, 207.4451476457366, 211.8301014834118, 223.557507787839, 227.4712162042427, 213.6165003020308, 196.6457848954075, 139.1944543280125, 100.6328387700013]","[3.671885152238678, 5.322651732518919, 6.174470307468707, 6.489944212545767, 6.691778956314084, 7.061003382780394, 7.21153250928513, 7.337781167878796, 7.120550010067692, 6.343412415980888, 4.639815144267084, 3.246220605483912]","[97213.27688906228, 123479.5453391838, 156622.3588853116, 157381.2863349382, 163566.6602655269, 165218.9475545531, 172172.5321550084, 174759.0708094977, 165646.1084150169, 157550.2907856955, 114509.6294726738, 85734.76670664514]",1655186.138300226,5.94258713306917,18.89481893036782,37.758625570918085,-121.43011598858006
"[81370.54488288602, 113331.6652544317, 141571.3220703162, 148879.0409485991, 152801.3532823142, 151769.103229198, 153300.1674195572, 157780.6916437604, 157695.8293044437, 146587.2715817353, 111294.89563694, 93663.80272579048]","[102.5008860700648, 144.4479367120694, 183.2914813148644, 196.1688844173036, 205.4217243951593, 209.0982210519233, 215.227280461646, 219.9306839889775, 217.0050941503178, 194.8250218322996, 143.237662307724, 117.0407235770925]","[3.306480195808541, 5.158854882573908, 5.912628429511754, 6.538962813910121, 6.626507238553525, 6.969940701730777, 6.942815498762775, 7.094538193192823, 7.233503138343926, 6.284678123622569, 4.7745887435908, 3.775507212164275]","[85616.95901000964, 118682.5855890058, 148266.4901367464, 155889.3568887205, 160193.3941748835, 159070.2924157247, 160715.1296031596, 165276.7748879196, 164960.2908011498, 153367.1795646199, 116609.6613982936, 98351.17255676034]",1610045.687979975,5.88491709764715,18.37951698607278,36.09652584550419,-119.07870727277064
"[79846.26438707848, 107302.4153289766, 135674.9051781408, 140861.1399687529, 149842.7702859024, 147376.4655145245, 158392.0159410187, 164236.006955792, 151630.7334452853, 141784.7670701323, 100354.8436796719, 83127.05159666121]","[98.18336021820257, 134.0797107732385, 174.0554944120614, 184.6981455650467, 201.7084246860129, 205.7561760077679, 222.6174696025843, 229.8118809718333, 208.3733291183365, 187.6581199836838, 126.9273964357835, 101.9607187677692]","[3.167205168329115, 4.788561099044233, 5.614693368131014, 6.156604852168223, 6.506723376968158, 6.85853920025893, 7.181208696857557, 7.413286482962366, 6.945777637277884, 6.053487741409155, 4.230913214526117, 3.289055444121587]","[83923.8643716122, 112507.2381837556, 142109.6093698477, 147616.0644552178, 157122.1249181688, 154516.2882261776, 165983.2392906909, 171977.0010797016, 158683.5332292204, 148357.1361173339, 105271.7521080792, 87330.08128443614]",1560429.379351939,5.683838023504528,17.81312076885774,39.63582055491495,-122.2283005985337
"[91767.2829217745, 109585.4829124107, 133698.5208068904, 148537.1821362825, 157707.3666947765, 147958.5886702902, 159684.7317954433, 164747.3105018332, 152287.1672846236, 145211.2342113841, 104289.5707878369, 89301.82050033406]","[111.5706087036013, 136.7782653377471, 170.6432520683125, 194.7057999093804, 211.1013532774383, 205.809075214996, 224.2014303743374, 228.9650454955593, 207.7229506823061, 191.846651105974, 132.8254415431345, 109.6927236331676]","[3.599051893664557, 4.884938047776681, 5.504621034461695, 6.490193330312681, 6.809721073465753, 6.860302507166534, 7.232304205623787, 7.385969209534172, 6.924098356076869, 6.188601648579806, 4.427514718104484, 3.538474955908631]","[96290.85718519002, 114894.8190698905, 140111.9741978526, 155584.2237366094, 165278.6735326521, 155119.7960641523, 167330.1260411034, 172497.7943128011, 159360.8378996026, 151960.9416638687, 109345.2879125807, 93813.31113907268]",1604776.259223878,5.82048258172297,18.31936368977033,39.0883053512492,-122.07729269935328
"[149288.0056857797, 143071.3214950844, 169591.2552491558, 166657.0942782164, 166068.622275821, 155137.6677158921, 152577.5607003069, 164547.00723155, 163975.1057911433, 169966.0325794228, 145428.5489483871, 130893.4690053777]","[183.3839265154511, 178.3373230653307, 217.9080114323525, 217.761766924213, 220.9362052185518, 212.8963532580512, 213.8193156951794, 227.4332189619592, 220.2626149527012, 222.2591412163754, 183.7975669751914, 158.6936033619588]","[5.915610532756487, 6.369190109476096, 7.029290691366208, 7.258725564140433, 7.126974361888768, 7.096545108601706, 6.897397280489659, 7.336555450385782, 7.34208716509004, 7.169649716657269, 6.126585565839714, 5.119148495547058]","[156940.9249988157, 150187.3947869731, 178095.5570674995, 174460.332946759, 173919.7688275385, 162562.603364547, 159962.871476489, 172286.6805328871, 171515.2696878475, 177741.7602717874, 152141.8422455135, 137003.9045859239]",1877201.690956136,6.732313336853269,21.4292430474445,34.78640017958971,-117.37447526773444
"[94092.71316906485, 115276.0739356537, 142359.3571969427, 147150.7957943427, 148660.0703522375, 149098.7824707764, 154816.3200367777, 156237.9223302278, 150488.6802483269, 134103.7689195365, 114584.5030452581, 98953.42118129705]","[115.1919310282339, 144.1268667743336, 179.8105189518293, 188.4154691069686, 192.347381694468, 193.6953729729058, 203.8795806171992, 207.0206419916982, 199.5909015465134, 173.0258393118859, 143.424407316005, 122.5262843078613]","[3.715868742846255, 5.147388099083344, 5.800339321026752, 6.280515636898953, 6.204754248208645, 6.456512432430192, 6.576760665070942, 6.67808522553865, 6.653030051550445, 5.581478687480192, 4.780813577200165, 3.952460784124558]","[98711.41715735721, 120733.5732888646, 149084.3648684937, 154141.0601857718, 155894.1315301012, 156301.8756440287, 162284.2401386221, 163665.8867969265, 157496.2822430362, 140406.4266229021, 120017.1512210553, 103788.3502259237]",1605822.40868044,5.652333955954925,18.3313060351649,37.73907145650145,-122.1635829274564
"[139715.4129236245, 149682.1512691393, 174309.3182346618, 164425.7221375603, 162738.688856956, 150544.472102837, 145893.4474400414, 148951.6637189144, 158881.428868819, 167569.6846381908, 145947.9063332944, 137274.7688647815]","[175.6429679941397, 188.425404968688, 226.8844391097201, 219.1332761429407, 221.6959522932496, 210.6070302554589, 205.0638307434673, 212.0312974001448, 219.270944013005, 224.0024243830224, 188.1165903270157, 170.11252462354]","[5.665902193359345, 6.729478748881713, 7.318852874507098, 7.304442538098024, 7.151482332040309, 7.020234341848631, 6.614962282047334, 6.839719270972411, 7.309031467100168, 7.22588465751685, 6.270553010900524, 5.487500794307743]","[146174.8176437845, 156592.9661293787, 182448.2777472295, 172045.4392951974, 170419.0226344458, 157798.4967871981, 153031.8796850575, 156082.5795497059, 166258.0984217679, 175139.9720559642, 152575.1819601308, 143494.753142636]",1845934.665388819,6.74483704263168,21.0723135318359,34.23888497592396,-115.1956470081312
"[138441.1041016428, 143561.934954666, 164679.8704135978, 160395.4958629543, 158405.6328459622, 146185.3826995515, 143989.3295937153, 147333.0602393535, 150452.8011785505, 160874.7065892412, 140787.3189130156, 128202.7494868221]","[176.415150324665, 183.1464767150671, 215.3417503872947, 213.8611715635218, 215.6562127488561, 204.3986375226024, 202.3780275887525, 207.942500585878, 209.8933397474799, 215.5844957551753, 183.6086074739323, 158.7647849811606]","[5.690811300795646, 6.540945596966684, 6.946508077009505, 7.128705718784061, 6.95665202415665, 6.81328791742008, 6.528323470604921, 6.707822599544452, 6.996444658249331, 6.954338572747591, 6.120286915797744, 5.121444676811631]","[144826.4279004969, 150042.8552896342, 172306.8978854002, 167871.3976944868, 165894.9989317663, 153280.1167414619, 151046.6975469726, 154397.3647016247, 157456.6641577302, 168181.1799541028, 147203.5170166299, 134064.7120279898]",1783309.386879074,6.542130960740693,20.35741309222681,33.417612170425336,-114.65633308248684
"[93290.29933630007, 108033.7006600127, 148102.4229196917, 149828.9120392939, 155852.9454866905, 150277.9361979912, 156449.4590561189, 164946.2944019027, 161383.3736181043, 146902.7184614444, 123945.0981520957, 97853.82572408667]","[116.6383854696827, 136.2555288088669, 190.1197121219398, 196.286294574042, 208.4475414425334, 208.1069735441336, 216.8141589478329, 227.8234100162213, 218.9142608777638, 193.818058837805, 157.6869763442599, 121.2823792738383]","[3.762528563538153, 4.86626888603096, 6.132893939417414, 6.5428764858014, 6.724114240081724, 6.936899118137788, 6.994005127349448, 7.349142258587783, 7.297142029258795, 6.252195446380805, 5.256232544808663, 3.912334815285106]","[97971.93574890374, 113253.8402208302, 155145.8321549439, 156872.2014196506, 163359.4104380366, 157524.3463695151, 163980.1125675182, 172699.0502631897, 168793.4223291683, 153699.4175989755, 129724.3367297855, 102704.2571961749]",1656866.986053728,6.002219454556503,18.91400669011111,36.60493282033668,-119.51015841328612
"[132500.2934597444, 123794.7152083739, 150333.817218684, 149812.0281168893, 156177.2652988353, 151598.1821987404, 150206.3776081423, 155039.8972794208, 150043.0209942075, 150130.4391769418, 130046.2205995679, 113229.1773560763]","[165.7891056979257, 154.2907217895094, 192.219195011005, 191.2226769109503, 201.1647329613102, 196.9039460514923, 197.058490127518, 203.6364340875494, 196.2256257138742, 191.9549992708553, 164.5187916686357, 142.210442486633]","[5.348035667675021, 5.510382921053908, 6.200619193903385, 6.374089230365009, 6.489184934235812, 6.563464868383075, 6.356725487984452, 6.568917228630626, 6.540854190462472, 6.192096750672753, 5.483959722287855, 4.587433628601064]","[138628.3437076932, 129650.7675797609, 157504.0756427386, 157000.3681355355, 163691.9844264165, 158893.0924872658, 157502.9430040063, 162399.1716275706, 157034.2513991104, 157063.5206759522, 136049.7939417846, 118633.8926451328]",1712911.434515623,6.017980318687953,19.55378349903676,34.90372486608952,-120.50249603647174
"[127504.1029939795, 122225.0547031257, 150674.4993502323, 147716.8625780812, 153832.5492321642, 130792.6234218435, 136640.7950266696, 137155.451770273, 132840.0788269878, 140374.1370022812, 127651.2455898176, 116792.515528241]","[156.9709827814102, 151.656660951794, 189.4727466365576, 187.4950263602923, 197.9216553464006, 170.4744424769176, 178.4679747742083, 179.8247349915257, 174.1912382224122, 179.8940372458037, 161.746732097597, 146.5167976617434]","[5.063580089722909, 5.416309319706928, 6.112024085050245, 6.249834212009742, 6.384569527303245, 5.682481415897253, 5.757031444329301, 5.800797902952442, 5.80637460741374, 5.803033459542054, 5.391557736586567, 4.726348311669142]","[133451.8567440121, 128247.2585125893, 158176.3154536262, 154712.1331055453, 161258.8504832406, 137323.2276383275, 143443.7640591709, 143860.6675110645, 139199.3476827498, 146935.3409792753, 133563.3194343131, 122337.3864580852]",1624199.9160237,5.682828509348631,18.5410949317773,35.04060366700595,-120.6319313786264
"[83506.52808582055, 95154.23198223427, 127519.4968248619, 143790.9713316683, 152472.07727008, 155848.3028047387, 162519.7219109477, 167177.3215819656, 153248.2247128715, 149649.0115388338, 103873.1715010056, 92310.31976088726]","[103.0475574628262, 120.3205914657785, 163.6378741705738, 185.1462798197529, 203.6029623524119, 209.2528906340492, 221.4290802636012, 228.7077352073711, 206.26263849745, 195.0480795307087, 131.6711495400936, 114.2014986630388]","[3.324114756865363, 4.29716398092066, 5.278641102276572, 6.171542660658432, 6.567837495239092, 6.975096354468306, 7.14287355689036, 7.377668877657134, 6.875421283248333, 6.291873533248669, 4.389038318003119, 3.683919311710928]","[87749.90898259926, 99851.31090982692, 133678.3139167798, 150650.0345520807, 159850.4609132571, 163299.3441071394, 170267.1958200752, 175024.6619053961, 160365.3455430424, 156561.9748737648, 108903.6205041602, 96952.30591375582]",1587069.379305919,5.697932602598914,18.11723035737345,38.59945249083334,-121.23596297534807
"[101903.9630795763, 116861.5069550428, 153457.6764069928, 152675.9885491617, 159148.4188810624, 156182.829465147, 156696.7570564156, 160754.9017955285, 160991.9160246976, 154185.6227268974, 127418.4491532433, 94227.478632728]","[128.0393216161373, 147.0444272437084, 198.3853113563806, 201.6802360032774, 211.1753249333695, 214.2923584164101, 221.1957688636383, 227.0524832305106, 220.4337042151397, 202.2343100915333, 161.1224994713059, 118.8657083209978]","[4.130300697294752, 5.251586687275301, 6.399526172786469, 6.722674533442579, 6.812107255915144, 7.143078613880336, 7.13534738269801, 7.324273652597116, 7.347790140504656, 6.523687422307525, 5.370749982376864, 3.834377687774122]","[106931.0207959769, 122381.3294866361, 160919.8219151022, 159833.954536383, 166778.1567330241, 163646.1598274354, 164236.4952247209, 168356.1230768805, 168385.3613878091, 161260.8437047513, 133328.4744485454, 98936.90186938873]",1694505.508726497,6.166291685737739,19.34367019094173,36.018309387837654,-120.17890768108512
"[84321.94736902473, 100827.3282970054, 149179.5766238736, 148034.0873175274, 159260.8924521439, 158001.6913372925, 159614.9534734699, 162434.3606823758, 159706.1188961459, 148231.0206072004, 108084.6296804313, 88257.24196899569]","[104.4380040579121, 127.7085209145518, 189.7945974931848, 191.1699943753688, 211.4713293768155, 212.6486566575977, 221.9689830890604, 223.5189755746777, 215.8657196039061, 194.8345799119783, 137.8561826728698, 109.154714896796]","[3.368967872835873, 4.561018604091135, 6.122406370747898, 6.372333145845626, 6.821655786348887, 7.088288555253255, 7.160289777066464, 7.210289534667023, 7.195523986796871, 6.284986448773494, 4.59520608909566, 3.521119835380516]","[88665.55811633602, 105735.9352071271, 156221.6982162744, 155055.2369320652, 166892.8287084559, 165531.838803029, 167261.8935326204, 170101.5518137123, 167054.4215325841, 155110.1878343478, 113272.6150353271, 92748.15328330304]",1625953.848705491,5.858507167241892,18.56111699435489,37.52397619791847,-120.71822160672949
"[123220.3542359184, 139835.0600439742, 165556.90344900006, 167080.0972557629, 162648.8179628721, 154764.854535088, 154539.1514433352, 161134.8413069605, 163508.0689869871, 164657.1549829321, 130509.434063031, 134374.1490807728]","[152.1492083508404, 173.1596571454949, 211.8632845540239, 216.4802639536446, 218.105367071632, 212.0417616328559, 214.1096033126786, 220.6296350195032, 222.1767318189441, 211.3767571715861, 163.915458948278, 162.1204223907928]","[4.908038979059369, 6.184273469481961, 6.834299501742707, 7.216008798454819, 7.03565700231071, 7.068058721095198, 6.906761397183181, 7.117085000629137, 7.405891060631469, 6.818605070051165, 5.463848631609268, 5.229691044864283]","[129168.794324729, 146468.5706371078, 173579.4276846976, 174846.5506452939, 170375.7052797157, 162175.5642475649, 161999.6285310406, 168755.4321255992, 170984.2130903342, 172283.8756586528, 136512.7638586706, 140658.3615739737]",1821828.887346631,6.515684889759439,20.79713341719899,36.311621104087166,-116.53314554372923
"[90679.96388050514, 112940.4237106153, 137310.1456649723, 146024.9063613341, 155623.6041835591, 153194.532545482, 164184.9332912017, 165612.0133108443, 158277.8798953606, 141947.0532620755, 110492.9962864796, 93899.63299352786]","[109.9489148008552, 140.8987923661983, 175.3375609667491, 189.2415344455325, 208.1159863361492, 208.6504625284576, 225.7187562411442, 227.023300080802, 215.1198107259839, 185.5910358459103, 138.387119740245, 115.1540127092103]","[3.54673918712436, 5.032099727364225, 5.656050353766099, 6.308051148184417, 6.713418914069329, 6.955015417615254, 7.281250201327231, 7.323332260671032, 7.170660357532796, 5.986807607932589, 4.612903991341501, 3.714645571264849]","[95176.4322988308, 118403.9132776976, 143861.0493181563, 152973.5197682616, 163112.0204096262, 160548.0858282288, 171999.7546056096, 173395.0033632035, 165570.868499119, 148534.4614475604, 115773.9698017474, 98590.26020933884]",1630188.085385958,5.858414561516141,18.60945302952001,38.50168191875017,-121.75370434396667
"[132169.511205811, 139987.0238941181, 170383.1391266009, 165808.1317494881, 160255.6854523792, 147753.4862025595, 140976.3857674472, 151540.4718695168, 155716.8759071378, 163506.5687071875, 144742.4129463457, 126107.4237490352]","[163.701882282762, 176.1513369880739, 221.0141481730769, 219.910855548674, 217.3478417057077, 205.5503576419557, 198.5799593620316, 210.906325839277, 213.0011231462252, 214.1383750146762, 182.4874386540579, 155.9532192994565]","[5.280705880089097, 6.291119178145498, 7.129488650744417, 7.330361851622468, 7.011220700184118, 6.85167858806519, 6.405805140710696, 6.803429865783129, 7.100037438207507, 6.907689516602457, 6.082914621801931, 5.030749009659887]","[138524.6158319201, 146769.4919347797, 178411.6197787758, 173467.7612990632, 167845.0649169617, 154904.3131832877, 147934.2914276849, 158775.2273094887, 162906.6107130623, 170915.5380031327, 151307.8993188271, 132019.5390021574]",1798947.116577628,6.518766703468033,20.53592598832909,33.90646503084118,-115.67024326269824
"[87791.79153905602, 116035.2812650315, 147680.9845602996, 150138.3293600347, 155157.8059359577, 149262.9427682059, 150020.1214879355, 159763.977591975, 155821.7048245163, 154586.0150094219, 122567.7000921963, 109534.1754636049]","[109.6877749506826, 146.0212674621632, 189.374151586292, 198.0619147463062, 208.1565462699593, 205.8394911614014, 210.9654150434054, 223.1329054069119, 214.3723150780372, 203.8361403724619, 155.2734278684718, 135.2400620486296]","[3.538315320989762, 5.21504526650583, 6.108843599557805, 6.602063824876875, 6.714727299030946, 6.861316372046712, 6.805335969142111, 7.197835658287482, 7.145743835934574, 6.575359366853609, 5.175780928949061, 4.362582646729986]","[92286.63894606178, 121492.8504622581, 154606.5226388303, 157194.587632719, 162630.1889200348, 156472.0664794243, 157314.5889975424, 167314.8420362038, 163020.4005948569, 161666.0036306559, 128314.2202015826, 114815.1174522133]",1658360.829898241,6.025245840742063,18.93105970203464,35.21659069675566,-119.12185238682216
"[88431.90820999618, 112762.5100443148, 151245.3744840908, 149665.2546440543, 161452.0670104938, 157347.2100988175, 158464.062168765, 162298.9304997932, 158557.7218584594, 149363.3846581259, 106596.2340316143, 89027.41335141876]","[110.1033317350281, 141.5820954464768, 193.5775384009429, 196.1327502001879, 217.9299843028613, 212.5215314255096, 219.2993484047959, 224.7211889460083, 215.7250147466492, 196.8007177206918, 136.3974849595416, 109.9359772370715]","[3.551720378549294, 5.056503408802745, 6.244436722611062, 6.537758340006264, 7.029999493640687, 7.084051047516985, 7.074172529186965, 7.249070611161558, 7.190833824888307, 6.348410249054576, 4.546582831984719, 3.546321846357145]","[92922.5270302715, 118116.5927639646, 158504.1081342956, 156806.3158410107, 169166.4946601689, 164852.4685010564, 166068.723468576, 169952.8457652476, 165861.7454760777, 156288.3759922942, 111741.5147664893, 93550.25290540718]",1645212.071059948,5.954988440313358,18.78095971529618,36.91779865100282,-120.1141900100078
